,Digitizer,yyyyjjj,Latitude,LatSTD,dates
1877,AB13,2020197,28.550061111111113,8.271421652292984e-05,2020-07-15
1880,AB13,2020198,28.55005277777778,6.720970120119554e-05,2020-07-16
1883,AB13,2020199,28.550050000000002,6.172251690768681e-05,2020-07-17
1886,AB13,2020200,28.55003888888889,4.421438733329181e-05,2020-07-18
1889,AB13,2020201,28.550050000000002,2.4399399687032326e-05,2020-07-19
1892,AB13,2020202,28.550044444444445,2.109277498133026e-05,2020-07-20
1895,AB13,2020203,28.550044444444445,1.9630217979955443e-05,2020-07-21
1898,AB13,2020204,28.550047222222222,1.8795714091316462e-05,2020-07-22
1901,AB13,2020205,28.550044444444445,1.684744479134752e-05,2020-07-23
1904,AB13,2020206,28.550044444444445,1.653547361904174e-05,2020-07-24
1907,AB13,2020207,28.550044444444445,8.714412778078414e-06,2020-07-25
1910,AB13,2020208,28.550044444444445,2.535684960520845e-06,2020-07-26
1913,AB13,2020209,28.550044444444445,4.062158545104912e-06,2020-07-27
1916,AB13,2020210,28.550044444444445,4.7336243406566645e-06,2020-07-28
1919,AB13,2020211,28.550044444444445,6.1156840534829115e-06,2020-07-29
1922,AB13,2020212,28.550047222222222,7.201228749004169e-06,2020-07-30
1925,AB13,2020213,28.550045833333336,8.610805630968023e-06,2020-07-31
1928,AB13,2020214,28.550050000000002,1.2034538394997591e-05,2020-08-01
1930,AB13,2020215,28.550050000000002,1.3415881141125551e-05,2020-08-02
1932,AB13,2020216,28.550050000000002,1.4680396586069562e-05,2020-08-03
1934,AB13,2020217,28.550044444444445,1.2954563871472796e-05,2020-08-04
1936,AB13,2020218,28.550050000000002,4.658780454442437e-05,2020-08-05
1938,AB13,2020219,28.550050000000002,4.971099393000669e-05,2020-08-06
1940,AB13,2020220,28.550050000000002,6.152608824257256e-06,2020-08-07
1942,AB13,2020221,28.550050000000002,5.6989708801771224e-06,2020-08-08
1944,AB13,2020222,28.550055555555556,0.00010486400931426407,2020-08-09
1985,AB13,2020261,28.550055555555556,0.00010085369484638829,2020-09-17
1990,AB13,2020262,28.550055555555556,0.00010355957712984728,2020-09-18
1995,AB13,2020263,28.550055555555556,9.67001316469937e-05,2020-09-19
2000,AB13,2020264,28.550058333333332,8.861086583407308e-05,2020-09-20
2005,AB13,2020265,28.550047222222222,7.138699542650069e-05,2020-09-21
2010,AB13,2020266,28.550047222222222,5.975695714187744e-05,2020-09-22
2015,AB13,2020267,28.550047222222222,4.8861049469693904e-05,2020-09-23
2020,AB13,2020268,28.55003888888889,5.462843891186748e-05,2020-09-24
2025,AB13,2020269,28.550047222222222,8.52215897168195e-05,2020-09-25
2030,AB13,2020270,28.550061111111113,8.027935927184048e-05,2020-09-26
2035,AB13,2020271,28.550061111111113,7.940422378015818e-05,2020-09-27
2040,AB13,2020272,28.550058333333332,7.476509550704237e-05,2020-09-28
2045,AB13,2020273,28.550058333333332,7.18640436332257e-05,2020-09-29
2050,AB13,2020274,28.550050000000002,6.342636502371273e-05,2020-09-30
2055,AB13,2020275,28.550050000000002,5.9078489297717705e-05,2020-10-01
2060,AB13,2020276,28.550047222222222,6.395535919921052e-05,2020-10-02
2065,AB13,2020277,28.550058333333332,6.16415466288562e-05,2020-10-03
2070,AB13,2020278,28.550047222222222,6.116859436061794e-05,2020-10-04
2075,AB13,2020279,28.550047222222222,5.7835974864567744e-05,2020-10-05
2080,AB13,2020280,28.550047222222222,3.830742946232387e-05,2020-10-06
2085,AB13,2020281,28.550047222222222,4.7940708899007114e-05,2020-10-07
2090,AB13,2020282,28.550044444444445,5.2454279899004733e-05,2020-10-08
2095,AB13,2020283,28.550047222222222,5.38757980975132e-05,2020-10-09
2100,AB13,2020284,28.550047222222222,7.48428392978418e-05,2020-10-10
2105,AB13,2020285,28.550044444444445,7.243003663824097e-05,2020-10-11
2110,AB13,2020286,28.55003888888889,6.341524452134625e-05,2020-10-12
2115,AB13,2020287,28.55003888888889,6.436223835879867e-05,2020-10-13
2120,AB13,2020288,28.550044444444445,7.260111337102214e-05,2020-10-14
2125,AB13,2020289,28.55006388888889,7.089709504033659e-05,2020-10-15
2130,AB13,2020290,28.55006388888889,7.02408457977651e-05,2020-10-16
2135,AB13,2020291,28.550066666666666,7.222902445269217e-05,2020-10-17
2140,AB13,2020292,28.55006388888889,7.07530247027869e-05,2020-10-18
2145,AB13,2020293,28.550044444444445,6.597098546303207e-05,2020-10-19
2150,AB13,2020294,28.55005277777778,7.236730461221736e-05,2020-10-20
2155,AB13,2020295,28.550055555555556,6.262984052816618e-05,2020-10-21
2160,AB13,2020296,28.55006388888889,5.899338416951613e-05,2020-10-22
2165,AB13,2020297,28.55006388888889,6.555928822706037e-05,2020-10-23
2170,AB13,2020298,28.55005277777778,6.696691646792302e-05,2020-10-24
2175,AB13,2020299,28.55005277777778,6.696691646792302e-05,2020-10-25
2180,AB13,2020300,28.55005277777778,6.19421309036493e-05,2020-10-26
2185,AB13,2020301,28.550058333333332,5.83535666448232e-05,2020-10-27
2190,AB13,2020302,28.550058333333332,6.0663763060982814e-05,2020-10-28
2194,AB13,2020303,28.550058333333332,7.453027946837512e-05,2020-10-29
2198,AB13,2020304,28.550058333333332,7.764994618367469e-05,2020-10-30
2202,AB13,2020305,28.550058333333332,3.552713678800501e-15,2020-10-31
2206,AB13,2020306,28.550058333333332,3.901015332491836e-06,2020-11-01
2210,AB13,2020307,28.550066666666666,1.6187363534027282e-05,2020-11-02
2214,AB13,2020308,28.550058333333332,1.580454083373516e-05,2020-11-03
2218,AB13,2020309,28.550058333333332,1.545068958847664e-05,2020-11-04
2222,AB13,2020310,28.550036111111112,1.3451905638195464e-05,2020-11-05
2226,AB13,2020311,28.550036111111112,1.1260746753832331e-05,2020-11-06
2230,AB13,2020312,28.550036111111112,1.0859251159461627e-05,2020-11-07
2234,AB13,2020313,28.550047222222222,9.633461387561052e-06,2020-11-08
2238,AB13,2020314,28.550047222222222,9.793718591868697e-06,2020-11-09
2242,AB13,2020315,28.550036111111112,2.0013896406705144e-05,2020-11-10
2246,AB13,2020316,28.550033333333335,2.8090291960788452e-05,2020-11-11
2250,AB13,2020317,28.550033333333335,2.8056749877687286e-05,2020-11-12
2254,AB13,2020318,28.550050000000002,2.521709479562518e-05,2020-11-13
2258,AB13,2020319,28.550050000000002,2.7331219430614517e-05,2020-11-14
2262,AB13,2020320,28.550050000000002,2.691781985675905e-05,2020-11-15
2266,AB13,2020321,28.550050000000002,2.5273476585866034e-05,2020-11-16
2270,AB13,2020322,28.550050000000002,2.5619067288313593e-05,2020-11-17
2274,AB13,2020323,28.550050000000002,2.2447221503613507e-05,2020-11-18
2278,AB13,2020324,28.550050000000002,1.3837342452662403e-05,2020-11-19
2282,AB13,2020325,28.550050000000002,1.4455311628106476e-05,2020-11-20
2286,AB13,2020326,28.550050000000002,1.611516304851522e-05,2020-11-21
2290,AB13,2020327,28.55005277777778,1.7095569681049097e-05,2020-11-22
2293,AB13,2020328,28.55005277777778,1.742013473570762e-05,2020-11-23
2296,AB13,2020329,28.55005277777778,1.3704066561553254e-05,2020-11-24
2299,AB13,2020330,28.55005277777778,1.3088416336608834e-05,2020-11-25
2317,AB13,2020345,28.55005277777778,5.237828008404864e-06,2020-12-10
