,Digitizer,yyyyjjj,Latitude,LatSTD,dates
2468,9D7C,2021017,28.51698888888889,4.833733006260823e-05,2021-01-17
2472,9D7C,2021018,28.516991666666666,1.378429778864568e-05,2021-01-18
2476,9D7C,2021019,28.51698888888889,1.2451145097736943e-05,2021-01-19
2480,9D7C,2021020,28.516991666666666,1.2286138348920242e-05,2021-01-20
2484,9D7C,2021021,28.516991666666666,1.5554354048377994e-05,2021-01-21
2488,9D7C,2021022,28.516991666666666,1.638894161478757e-05,2021-01-22
2492,9D7C,2021023,28.516991666666666,3.063842681764407e-05,2021-01-23
2496,9D7C,2021024,28.516991666666666,3.717899216860206e-05,2021-01-24
2500,9D7C,2021025,28.516991666666666,2.908632299470254e-05,2021-01-25
2504,9D7C,2021026,28.517,1.1962578367835914e-05,2021-01-26
2508,9D7C,2021027,28.517,9.343178680038769e-06,2021-01-27
2512,9D7C,2021028,28.517,8.400774439659222e-06,2021-01-28
2516,9D7C,2021029,28.517,6.067805379953806e-06,2021-01-29
2520,9D7C,2021030,28.517,6.568215706636497e-06,2021-01-30
2524,9D7C,2021031,28.517,5.556642604029848e-06,2021-01-31
2528,9D7C,2021032,28.517,6.3826937408435e-06,2021-02-01
2532,9D7C,2021033,28.516997222222223,6.093415265936717e-06,2021-02-02
2536,9D7C,2021034,28.516994444444443,8.322437217280305e-06,2021-02-03
2540,9D7C,2021035,28.516991666666666,8.65954228498322e-06,2021-02-04
2544,9D7C,2021036,28.516991666666666,9.846977351819535e-06,2021-02-05
