,filename,starttime,endtime,hours,npts,nRECS,Fs,numValidTimes,numTimeSkips,passed
158,20221202.Baro.100hz_Baro_Sensors0.pkl,2022-07-21 13:54:21.790000,2022-07-21 16:00:00.000000,2.09,753819,753819,100.000095368,753819,2.0,False
159,20221202.Baro.100hz_Baro_Sensors1.pkl,2022-07-21 16:00:00.010000,2022-07-21 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
160,20221202.Baro.100hz_Baro_Sensors10.pkl,2022-07-23 04:00:00.010000,2022-07-23 08:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
161,20221202.Baro.100hz_Baro_Sensors100.pkl,2010-12-10 02:53:54.987400,2022-08-07 08:00:00.000000,5.1,1439989,1439988,100.000095368,1439988,1.0,False
162,20221202.Baro.100hz_Baro_Sensors101.pkl,2006-09-12 22:02:33.950600,2022-08-07 12:00:00.000000,13.96,1440009,1440008,100.000095368,1440008,1.0,False
163,20221202.Baro.100hz_Baro_Sensors102.pkl,2022-08-22 18:15:59.480200,2022-08-07 16:00:00.000000,21.73,1439989,1439988,100.000095368,1439988,1.0,False
164,20221202.Baro.100hz_Baro_Sensors103.pkl,2039-08-27 06:52:30.149000,2022-08-07 20:00:00.000000,13.12,1440001,1440000,100.000095368,1440000,0.0,False
165,20221202.Baro.100hz_Baro_Sensors104.pkl,2022-08-07 20:00:00.010000,2022-08-08 00:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
166,20221202.Baro.100hz_Baro_Sensors105.pkl,2022-08-08 00:00:00.010000,2022-08-08 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
167,20221202.Baro.100hz_Baro_Sensors106.pkl,2026-05-13 17:16:01.963300,2022-08-08 08:00:00.000000,14.73,1440001,1440000,100.000095368,1440000,0.0,False
168,20221202.Baro.100hz_Baro_Sensors107.pkl,2022-08-08 08:00:00.010000,2022-08-08 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
169,20221202.Baro.100hz_Baro_Sensors108.pkl,2022-08-08 12:00:00.010000,2022-08-08 16:00:00.000000,4.0,1439997,1439997,100.000095368,1439997,2.0,False
170,20221202.Baro.100hz_Baro_Sensors109.pkl,2022-08-08 16:00:00.010000,2022-08-08 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
171,20221202.Baro.100hz_Baro_Sensors11.pkl,2022-07-23 08:00:00.010000,2022-07-23 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
172,20221202.Baro.100hz_Baro_Sensors110.pkl,2091-10-04 22:41:34.840100,2022-08-09 00:00:00.000000,1.31,1440001,159090908,100.000095368,1440001,1.0,False
173,20221202.Baro.100hz_Baro_Sensors111.pkl,2074-09-29 11:06:24.913700,2022-08-09 04:00:00.000000,16.89,1440002,1440001,100.000095368,1440001,3.0,False
174,20221202.Baro.100hz_Baro_Sensors112.pkl,2022-08-09 04:00:00.010000,2022-08-09 08:00:00.000000,4.0,1439988,1439988,100.000095368,1439988,1.0,False
175,20221202.Baro.100hz_Baro_Sensors113.pkl,2022-08-09 08:00:00.010000,2022-08-09 12:00:00.000000,4.0,1440008,1440008,100.000095368,1440008,1.0,False
176,20221202.Baro.100hz_Baro_Sensors114.pkl,2054-07-15 11:45:27.134500,2022-08-09 16:00:00.000000,4.24,1439989,1439988,100.000095368,1439988,1.0,False
177,20221202.Baro.100hz_Baro_Sensors115.pkl,2017-11-09 05:37:46.001700,2022-08-09 20:00:00.000000,14.37,1440001,1440000,100.000095368,1440000,0.0,False
178,20221202.Baro.100hz_Baro_Sensors116.pkl,2022-08-09 20:00:00.010000,2022-08-10 00:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
179,20221202.Baro.100hz_Baro_Sensors117.pkl,2022-08-10 00:00:00.010000,2022-08-10 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
180,20221202.Baro.100hz_Baro_Sensors118.pkl,1997-08-25 05:42:43.243200,2022-08-10 08:00:00.000000,2.29,1440001,170610377,100.000095368,1440001,1.0,False
181,20221202.Baro.100hz_Baro_Sensors119.pkl,2022-08-10 08:00:00.010000,2022-08-10 12:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
182,20221202.Baro.100hz_Baro_Sensors12.pkl,2022-07-23 12:00:00.010000,2022-07-23 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
183,20221202.Baro.100hz_Baro_Sensors120.pkl,2022-08-10 12:00:00.010000,2022-08-10 16:00:00.000000,4.0,1439995,1439995,100.000095368,1439995,4.0,False
184,20221202.Baro.100hz_Baro_Sensors121.pkl,2022-08-10 16:00:00.010000,2022-08-10 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
185,20221202.Baro.100hz_Baro_Sensors122.pkl,2003-06-30 10:59:58.417600,2022-08-11 00:00:00.000000,13.0,1440001,1440000,100.000095368,1440000,0.0,False
186,20221202.Baro.100hz_Baro_Sensors123.pkl,2022-08-11 00:00:00.010000,2022-08-11 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
187,20221202.Baro.100hz_Baro_Sensors124.pkl,2022-08-11 04:00:00.010000,2022-08-11 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
188,20221202.Baro.100hz_Baro_Sensors125.pkl,2021-04-21 10:18:31.262400,2022-08-11 12:00:00.000000,1.69,1439999,180688830,100.000095368,1439999,3.0,False
189,20221202.Baro.100hz_Baro_Sensors126.pkl,2019-12-24 00:05:36.196800,2022-08-11 16:00:00.000000,15.91,1440001,1440000,100.000095368,1440000,0.0,False
190,20221202.Baro.100hz_Baro_Sensors127.pkl,2033-04-09 18:08:59.614500,2022-08-11 20:00:00.000000,1.85,1440001,183570878,100.000095368,1440001,1.0,False
191,20221202.Baro.100hz_Baro_Sensors128.pkl,2022-08-11 20:00:00.010000,2022-08-12 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
192,20221202.Baro.100hz_Baro_Sensors129.pkl,2022-08-12 00:00:00.010000,2022-08-12 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
193,20221202.Baro.100hz_Baro_Sensors13.pkl,2022-07-23 16:00:00.010000,2022-07-23 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
194,20221202.Baro.100hz_Baro_Sensors130.pkl,2022-08-12 04:00:00.010000,2022-08-12 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
195,20221202.Baro.100hz_Baro_Sensors131.pkl,1992-11-10 08:09:59.403200,2022-08-12 12:00:00.000000,3.83,1440001,189329598,100.000095368,1440001,1.0,False
196,20221202.Baro.100hz_Baro_Sensors132.pkl,2022-08-12 12:00:00.010000,2022-08-12 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
197,20221202.Baro.100hz_Baro_Sensors133.pkl,2022-08-12 16:00:00.010000,2022-08-12 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
198,20221202.Baro.100hz_Baro_Sensors134.pkl,2097-08-04 22:57:47.281700,2022-08-13 00:00:00.000000,1.04,1440001,193648318,100.000095368,1440001,1.0,False
199,20221202.Baro.100hz_Baro_Sensors135.pkl,2022-08-13 00:00:00.010000,2022-08-13 04:00:00.000000,4.0,1439997,1439997,100.000095368,1439997,2.0,False
200,20221202.Baro.100hz_Baro_Sensors136.pkl,2082-03-05 21:58:15.697600,2022-08-13 08:00:00.000000,10.03,1439989,1439988,100.000095368,1439988,1.0,False
201,20221202.Baro.100hz_Baro_Sensors137.pkl,2022-08-13 08:00:00.010000,2022-08-13 12:00:00.000000,4.0,1440008,1440008,100.000095368,1440008,1.0,False
202,20221202.Baro.100hz_Baro_Sensors138.pkl,2022-08-13 12:00:00.010000,2022-08-13 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
203,20221202.Baro.100hz_Baro_Sensors139.pkl,2022-08-13 16:00:00.010000,2022-08-13 20:00:00.000000,4.0,1439988,1439988,100.000095368,1439988,1.0,False
204,20221202.Baro.100hz_Baro_Sensors14.pkl,2095-06-24 06:53:36.273700,2022-07-24 00:00:00.000000,17.11,1440001,1440000,100.000095368,1440000,0.0,False
205,20221202.Baro.100hz_Baro_Sensors140.pkl,2090-09-07 08:14:32.312100,2022-08-14 00:00:00.000000,15.76,1439997,1439996,100.000095368,1439996,2.0,False
206,20221202.Baro.100hz_Baro_Sensors141.pkl,2079-07-12 17:19:26.942500,2022-08-14 04:00:00.000000,10.68,1440001,1440000,100.000095368,1440000,0.0,False
207,20221202.Baro.100hz_Baro_Sensors142.pkl,2022-08-14 04:00:00.010000,2022-08-14 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
208,20221202.Baro.100hz_Baro_Sensors143.pkl,2022-08-14 08:00:00.010000,2022-08-14 12:00:00.000000,4.0,1440009,1440009,100.000095368,1440009,1.0,False
209,20221202.Baro.100hz_Baro_Sensors144.pkl,2022-08-14 12:00:00.010000,2022-08-14 16:00:00.000000,4.0,1439981,1439981,100.000095368,1439981,5.0,False
210,20221202.Baro.100hz_Baro_Sensors145.pkl,2120-06-16 22:13:50.456200,2022-08-14 20:00:00.000000,21.77,1440001,1440000,100.000095368,1440000,0.0,False
211,20221202.Baro.100hz_Baro_Sensors146.pkl,2022-08-14 20:00:00.010000,2022-08-15 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
212,20221202.Baro.100hz_Baro_Sensors147.pkl,2022-08-15 00:00:00.010000,2022-08-15 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
213,20221202.Baro.100hz_Baro_Sensors148.pkl,2119-12-09 05:14:24.504200,2022-08-15 08:00:00.000000,2.76,1440001,213809309,100.000095368,1440001,1.0,False
214,20221202.Baro.100hz_Baro_Sensors149.pkl,2022-08-15 08:00:00.010000,2022-08-15 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
215,20221202.Baro.100hz_Baro_Sensors15.pkl,2098-09-02 01:18:09.195300,2022-07-24 04:00:00.000000,2.7,1440001,22289991,100.000095368,1440001,1.0,False
216,20221202.Baro.100hz_Baro_Sensors150.pkl,2022-08-15 12:00:00.010000,2022-08-15 16:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
217,20221202.Baro.100hz_Baro_Sensors151.pkl,2022-08-15 16:00:00.010000,2022-08-15 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
218,20221202.Baro.100hz_Baro_Sensors152.pkl,2022-08-15 20:00:00.010000,2022-08-16 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
219,20221202.Baro.100hz_Baro_Sensors153.pkl,2022-08-16 00:00:00.010000,2022-08-16 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
220,20221202.Baro.100hz_Baro_Sensors154.pkl,2111-12-16 00:01:03.480300,2022-08-16 08:00:00.000000,7.98,1440001,1440000,100.000095368,1440000,0.0,False
221,20221202.Baro.100hz_Baro_Sensors155.pkl,2108-03-26 01:48:27.358600,2022-08-16 12:00:00.000000,10.19,1440001,1440000,100.000095368,1440000,0.0,False
222,20221202.Baro.100hz_Baro_Sensors156.pkl,2022-08-16 12:00:00.010000,2022-08-16 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
223,20221202.Baro.100hz_Baro_Sensors157.pkl,2022-08-16 16:00:00.010000,2022-08-16 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
224,20221202.Baro.100hz_Baro_Sensors158.pkl,2100-10-19 16:11:57.432300,2022-08-17 00:00:00.000000,7.8,1440001,1440000,100.000095368,1440000,0.0,False
225,20221202.Baro.100hz_Baro_Sensors159.pkl,2102-12-01 09:24:25.950700,2022-08-17 04:00:00.000000,18.59,1440001,1440000,100.000095368,1440000,0.0,False
226,20221202.Baro.100hz_Baro_Sensors16.pkl,2022-07-24 04:00:00.010000,2022-07-24 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
227,20221202.Baro.100hz_Baro_Sensors160.pkl,2022-08-17 04:00:00.010000,2022-08-17 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
228,20221202.Baro.100hz_Baro_Sensors161.pkl,2073-09-06 13:36:25.131400,2022-08-17 12:00:00.000000,22.39,1440001,1440000,100.000095368,1440000,0.0,False
229,20221202.Baro.100hz_Baro_Sensors162.pkl,2022-08-17 12:00:00.010000,2022-08-17 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
230,20221202.Baro.100hz_Baro_Sensors163.pkl,2022-08-17 16:00:00.010000,2022-08-17 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
231,20221202.Baro.100hz_Baro_Sensors164.pkl,2076-11-15 18:35:30.142700,2022-08-18 00:00:00.000000,5.41,1440001,1440000,100.000095368,1440000,0.0,False
232,20221202.Baro.100hz_Baro_Sensors165.pkl,2022-08-18 00:00:00.010000,2022-08-18 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
233,20221202.Baro.100hz_Baro_Sensors166.pkl,2022-08-18 04:00:00.010000,2022-08-18 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
234,20221202.Baro.100hz_Baro_Sensors167.pkl,2022-08-18 08:00:00.010000,2022-08-18 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
235,20221202.Baro.100hz_Baro_Sensors168.pkl,2049-03-23 01:51:15.729800,2022-08-18 16:00:00.000000,14.15,1440001,1440000,100.000095368,1440000,0.0,False
236,20221202.Baro.100hz_Baro_Sensors169.pkl,2022-08-18 16:00:00.010000,2022-08-18 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
237,20221202.Baro.100hz_Baro_Sensors17.pkl,1993-05-28 19:49:22.629000,2022-07-24 12:00:00.000000,16.18,1440001,1440000,100.000095368,1440000,0.0,False
238,20221202.Baro.100hz_Baro_Sensors170.pkl,2022-08-18 20:00:00.010000,2022-08-19 00:00:00.000000,4.0,1439988,1439988,100.000095368,1439988,1.0,False
239,20221202.Baro.100hz_Baro_Sensors171.pkl,2022-08-19 00:00:00.010000,2022-08-19 04:00:00.000000,4.0,1440008,1440008,100.000095368,1440008,1.0,False
240,20221202.Baro.100hz_Baro_Sensors172.pkl,2022-08-19 04:00:00.010000,2022-08-19 08:00:00.000000,4.0,1439984,1439984,100.000095368,1439984,3.0,False
241,20221202.Baro.100hz_Baro_Sensors173.pkl,2022-08-19 08:00:00.010000,2022-08-19 12:00:00.000000,4.0,1440008,1440008,100.000095368,1440008,1.0,False
242,20221202.Baro.100hz_Baro_Sensors174.pkl,2022-08-19 12:00:00.010000,2022-08-19 16:00:00.000000,4.0,1439985,1439985,100.000095368,1439985,3.0,False
243,20221202.Baro.100hz_Baro_Sensors175.pkl,2022-08-19 16:00:00.010000,2022-08-19 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
244,20221202.Baro.100hz_Baro_Sensors176.pkl,2022-08-19 20:00:00.010000,2022-08-20 00:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
245,20221202.Baro.100hz_Baro_Sensors177.pkl,2006-02-27 10:13:14.693100,2022-08-20 04:00:00.000000,17.78,1440001,1440000,100.000095368,1440000,0.0,False
246,20221202.Baro.100hz_Baro_Sensors178.pkl,2022-08-20 04:00:00.010000,2022-08-20 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
247,20221202.Baro.100hz_Baro_Sensors179.pkl,2022-08-20 08:00:00.010000,2022-08-20 12:00:00.000000,4.0,1439993,1439993,100.000095368,1439993,4.0,False
248,20221202.Baro.100hz_Baro_Sensors18.pkl,2022-07-24 12:00:00.010000,2022-07-24 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
249,20221202.Baro.100hz_Baro_Sensors180.pkl,2022-08-20 12:00:00.010000,2022-08-20 16:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
250,20221202.Baro.100hz_Baro_Sensors181.pkl,2022-08-20 16:00:00.010000,2022-08-20 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
251,20221202.Baro.100hz_Baro_Sensors182.pkl,2022-08-20 20:00:00.010000,2022-08-21 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
252,20221202.Baro.100hz_Baro_Sensors183.pkl,2109-04-23 05:03:15.038700,2022-08-21 04:00:00.000000,22.95,1440001,1440000,100.000095368,1440000,0.0,False
253,20221202.Baro.100hz_Baro_Sensors184.pkl,2008-04-15 02:24:28.920200,2022-08-21 08:00:00.000000,5.59,1440001,1440000,100.000095368,1440000,0.0,False
254,20221202.Baro.100hz_Baro_Sensors185.pkl,2108-10-10 19:11:42.635500,2022-08-21 12:00:00.000000,16.8,1440001,1440000,100.000095368,1440000,0.0,False
255,20221202.Baro.100hz_Baro_Sensors186.pkl,2022-08-21 12:00:00.010000,2022-08-21 16:00:00.000000,4.0,1439997,1439997,100.000095368,1439997,2.0,False
256,20221202.Baro.100hz_Baro_Sensors187.pkl,2022-08-21 16:00:00.010000,2022-08-21 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
257,20221202.Baro.100hz_Baro_Sensors188.pkl,2022-08-21 20:00:00.010000,2022-08-22 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
258,20221202.Baro.100hz_Baro_Sensors189.pkl,2069-06-06 22:22:06.891400,2022-08-22 04:00:00.000000,5.63,1440001,1440000,100.000095368,1440000,0.0,False
259,20221202.Baro.100hz_Baro_Sensors19.pkl,2022-07-24 16:00:00.010000,2022-07-24 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
260,20221202.Baro.100hz_Baro_Sensors190.pkl,2022-08-22 04:00:00.010000,2022-08-22 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
261,20221202.Baro.100hz_Baro_Sensors191.pkl,2022-08-22 08:00:00.010000,2022-08-22 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
262,20221202.Baro.100hz_Baro_Sensors192.pkl,2069-06-05 23:25:19.429000,2022-08-22 16:00:00.000000,16.58,1440001,1440000,100.000095368,1440000,0.0,False
263,20221202.Baro.100hz_Baro_Sensors193.pkl,2022-08-22 16:00:00.010000,2022-08-22 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
264,20221202.Baro.100hz_Baro_Sensors194.pkl,2022-08-22 20:00:00.010000,2022-08-23 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
265,20221202.Baro.100hz_Baro_Sensors195.pkl,2022-08-23 00:00:00.010000,2022-08-23 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
266,20221202.Baro.100hz_Baro_Sensors196.pkl,2107-09-18 16:40:50.961900,2022-08-23 08:00:00.000000,15.32,1440001,1440000,100.000095368,1440000,0.0,False
267,20221202.Baro.100hz_Baro_Sensors197.pkl,2022-08-23 08:00:00.010000,2022-08-23 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
268,20221202.Baro.100hz_Baro_Sensors198.pkl,2022-08-23 12:00:00.010000,2022-08-23 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
269,20221202.Baro.100hz_Baro_Sensors199.pkl,2022-08-23 16:00:00.010000,2022-08-23 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
270,20221202.Baro.100hz_Baro_Sensors2.pkl,2022-07-21 20:00:00.010000,2022-07-22 00:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
271,20221202.Baro.100hz_Baro_Sensors20.pkl,2113-01-09 02:42:25.476900,2022-07-25 00:00:00.000000,21.29,1440001,1440000,100.000095368,1440000,0.0,False
272,20221202.Baro.100hz_Baro_Sensors200.pkl,2061-12-25 08:24:50.014600,2022-08-24 00:00:00.000000,15.59,1440001,1440000,100.000095368,1440000,0.0,False
273,20221202.Baro.100hz_Baro_Sensors201.pkl,2075-10-23 20:55:52.414600,2022-08-24 04:00:00.000000,7.07,1440001,1440000,100.000095368,1440000,0.0,False
274,20221202.Baro.100hz_Baro_Sensors202.pkl,2022-08-24 04:00:00.010000,2022-08-24 08:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
275,20221202.Baro.100hz_Baro_Sensors203.pkl,2080-08-05 15:33:24.830700,2022-08-24 12:00:00.000000,20.44,1440001,1440000,100.000095368,1440000,0.0,False
276,20221202.Baro.100hz_Baro_Sensors204.pkl,2022-08-24 12:00:00.010000,2022-08-24 16:00:00.000000,4.0,1439988,1439988,100.000095368,1439988,1.0,False
277,20221202.Baro.100hz_Baro_Sensors205.pkl,2022-08-24 16:00:00.010000,2022-08-24 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
278,20221202.Baro.100hz_Baro_Sensors206.pkl,2057-03-14 13:31:25.227400,2022-08-25 00:00:00.000000,10.48,1440001,1440000,100.000095368,1440000,0.0,False
279,20221202.Baro.100hz_Baro_Sensors207.pkl,2057-03-15 02:06:22.609800,2022-08-25 04:00:00.000000,1.89,1440001,298769244,100.000095368,1440001,1.0,False
280,20221202.Baro.100hz_Baro_Sensors208.pkl,2022-08-25 04:00:00.010000,2022-08-25 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
281,20221202.Baro.100hz_Baro_Sensors209.pkl,2022-08-25 08:00:00.010000,2022-08-25 12:00:00.000000,4.0,1439997,1439997,100.000095368,1439997,2.0,False
282,20221202.Baro.100hz_Baro_Sensors21.pkl,2091-03-25 05:44:44.920100,2022-07-25 04:00:00.000000,22.25,1440001,1440000,100.000095368,1440000,0.0,False
283,20221202.Baro.100hz_Baro_Sensors210.pkl,2058-04-06 15:59:52.286600,2022-08-25 16:00:00.000000,0.0,1440001,303089241,100.000095368,1440001,1.0,False
284,20221202.Baro.100hz_Baro_Sensors211.pkl,2059-04-30 09:23:12.273800,2022-08-25 20:00:00.000000,10.61,1440001,1440000,100.000095368,1440000,0.0,False
285,20221202.Baro.100hz_Baro_Sensors212.pkl,2022-08-25 20:00:00.010000,2022-08-26 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
286,20221202.Baro.100hz_Baro_Sensors213.pkl,2022-08-26 00:00:00.010000,2022-08-26 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
287,20221202.Baro.100hz_Baro_Sensors214.pkl,2051-05-10 08:14:10.193800,2022-08-26 08:00:00.000000,23.76,1440001,1440000,100.000095368,1440000,0.0,False
288,20221202.Baro.100hz_Baro_Sensors215.pkl,2063-01-18 20:56:54.366600,2022-08-26 08:26:05.910000,11.49,156593,156591,100.000095368,156591,0.0,False
289,20221202.Baro.100hz_Baro_Sensors22.pkl,2117-10-24 07:33:55.269000,2022-07-25 08:00:00.000000,0.43,1440001,32369735,100.000095368,1440001,1.0,False
290,20221202.Baro.100hz_Baro_Sensors23.pkl,2103-06-12 22:34:52.228900,2022-07-25 12:00:00.000000,13.42,1440001,1440000,100.000095368,1440000,0.0,False
291,20221202.Baro.100hz_Baro_Sensors24.pkl,2022-07-25 12:00:00.010000,2022-07-25 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
292,20221202.Baro.100hz_Baro_Sensors25.pkl,2022-07-25 16:00:00.010000,2022-07-25 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
293,20221202.Baro.100hz_Baro_Sensors26.pkl,2022-07-25 20:00:00.010000,2022-07-26 00:00:00.000000,4.0,1439988,1439988,100.000095368,1439988,1.0,False
294,20221202.Baro.100hz_Baro_Sensors27.pkl,2022-07-26 00:00:00.010000,2022-07-26 04:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
295,20221202.Baro.100hz_Baro_Sensors28.pkl,2022-07-26 04:00:00.010000,2022-07-26 08:00:00.000000,4.0,1440008,1440008,100.000095368,1440008,1.0,False
296,20221202.Baro.100hz_Baro_Sensors29.pkl,2022-07-26 08:00:00.010000,2022-07-26 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
297,20221202.Baro.100hz_Baro_Sensors3.pkl,2022-07-22 00:00:00.010000,2022-07-22 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
298,20221202.Baro.100hz_Baro_Sensors30.pkl,2111-12-18 23:47:08.382500,2022-07-26 16:00:00.000000,16.21,1440001,1440000,100.000095368,1440000,0.0,False
299,20221202.Baro.100hz_Baro_Sensors31.pkl,2022-07-26 16:00:00.010000,2022-07-26 20:00:00.000000,4.0,1439988,1439988,100.000095368,1439988,1.0,False
300,20221202.Baro.100hz_Baro_Sensors32.pkl,2022-07-26 20:00:00.010000,2022-07-27 00:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
301,20221202.Baro.100hz_Baro_Sensors33.pkl,2105-01-19 07:24:05.905700,2022-07-27 04:00:00.000000,20.6,1440001,1440000,100.000095368,1440000,0.0,False
302,20221202.Baro.100hz_Baro_Sensors34.pkl,2022-07-27 04:00:00.010000,2022-07-27 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
303,20221202.Baro.100hz_Baro_Sensors35.pkl,2022-07-27 08:00:00.010000,2022-07-27 12:00:00.000000,4.0,1439993,1439993,100.000095368,1439993,4.0,False
304,20221202.Baro.100hz_Baro_Sensors36.pkl,1991-10-25 04:53:43.979300,2022-07-27 16:00:00.000000,11.1,1440001,1440000,100.000095368,1440000,0.0,False
305,20221202.Baro.100hz_Baro_Sensors37.pkl,2022-07-27 16:00:00.010000,2022-07-27 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
306,20221202.Baro.100hz_Baro_Sensors38.pkl,2022-07-27 20:00:00.010000,2022-07-28 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
307,20221202.Baro.100hz_Baro_Sensors39.pkl,2022-07-28 00:00:00.010000,2022-07-28 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
