,Fs,Unnamed: 0,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,energy,filetime,id,kurtosis,medianF,noise_level,num_gaps,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,signal_level,skewness,snr,starttime,units
0,75.19,0,0.0805431222153,-1.73564825747,4.3,2.6,1.0,120300072.851,1901-03-06T21:59:11.040000Z,MV.MBRY..SHZ,2.9,5.9,2228.31596941,0,322.303647921,3.5,5076.72638363,63.0,100.0,5.54,-425.640433241,4909.09136871,0.254019698511,-1.79018691761,-5076.72638363,1028.5607089,1028.56067753,411.25641696,5076.72638363,-0.1,2.27827940621,1901-03-06T21:59:11.040000Z,Counts
1,75.19,1,-0.837374440435,-2.39764940778,4.1,1.9,1.0,797749194.821,1901-03-06T21:59:11.040000Z,MV.MBRY..SHN,2.61,4.7,5902.42800025,0,827.345796102,2.6,13478.8235946,30.93,100.0,5.72,-1055.2354125,13478.8235946,-0.789002915669,-29.0637275241,-12824.6816755,2648.68414773,2648.68403022,1040.51928535,13478.8235946,0.05,2.28360660969,1901-03-06T21:59:11.040000Z,Counts
2,75.19,2,-0.707512779525,-2.36536830782,3.5,1.9,1.0,676256695.731,1901-03-06T21:59:11.040000Z,MV.MBRY..SHE,3.74,4.9,5593.81438648,0,794.364445195,2.5,13666.6688434,28.17,100.0,5.7,-910.439775748,13666.6688434,-0.676968370593,3.93475126968,-12296.7395822,2438.66853117,2438.66843721,943.476844074,13666.6688434,-0.02,2.44317524665,1901-03-06T21:59:11.040000Z,Counts
3,75.19,3,0.668642665753,-1.03524825962,6.2,2.0,1.0,30062691.9996,1901-03-06T21:59:11.040000Z,MV.MBSS..SHZ,2.57,6.5,953.80027822,0,119.291526188,2.8,2599.85070353,63.89,100.0,5.35,-219.763864729,2599.85070353,-0.00510885715749,-3.19498792217,-2424.13568183,514.17495503,514.174955005,218.015191938,2599.85070353,0.05,2.72578102869,1901-03-06T21:59:11.040000Z,Counts
4,75.19,4,0.453935862687,-0.807592981735,1.4,0.6,1.0,3957493.58692,1901-03-06T21:59:11.040000Z,MV.MBBY..SHZ,0.11,11.2,334.510385914,0,87.614190237,1.0,680.089661833,64.05,100.0,4.97,-129.183514175,680.089661833,0.00720540451888,-5.11040137893,-652.758187732,186.555086576,186.555086437,121.223902981,680.089661833,0.19,2.03308982462,1901-03-06T21:59:11.040000Z,Counts
5,75.19,5,-0.462659974659,-2.40583810754,4.7,2.1,1.0,241280143.269,1901-03-06T21:59:11.040000Z,MV.MBBY..SHN,3.76,5.5,2762.47784554,0,399.68993172,2.9,9895.53146619,29.26,100.0,5.61,-571.959057878,9895.53146619,0.533040158406,-11.7821006429,-7807.55381542,1456.65859616,1456.65849863,533.698840373,9895.53146619,0.23,3.58212156603,1901-03-06T21:59:11.040000Z,Counts
6,75.19,6,-0.449963939945,-2.53990008352,4.9,2.2,1.0,274740696.686,1901-03-06T21:59:11.040000Z,MV.MBBY..SHE,3.27,5.3,2969.58667015,0,419.227453586,2.9,8894.30674357,27.33,100.0,5.62,-645.505727108,7215.33924469,0.177208912614,0.886801470459,-8894.30674357,1554.38459208,1554.38458198,615.421394348,8894.30674357,-0.03,2.99513290283,1901-03-06T21:59:11.040000Z,Counts
7,75.19,7,-0.338902685756,-2.52559407601,4.1,2.6,1.0,75334583.5271,1901-03-06T21:59:11.040000Z,MV.MBGH..SHZ,2.72,5.3,1731.05621969,0,265.972081511,3.2,4268.10890865,27.18,100.0,5.48,-345.791708939,4268.10890865,0.314398594287,-4.04814667683,-3767.71865062,813.943353016,813.943292295,333.490535715,4268.10890865,0.11,2.46560964347,1901-03-06T21:59:11.040000Z,Counts
8,75.19,8,-1.5648464243,-3.06344335708,3.8,2.1,1.0,355358520.295,1901-03-06T21:59:11.040000Z,MV.MBGH..SHN,2.56,4.4,3823.28672966,0,617.643409983,3.2,9068.25015697,30.31,100.0,5.66,-767.038309003,9068.25015697,0.343929518851,29.5735818453,-8896.36835388,1767.78869173,1767.78865827,761.413651389,9068.25015697,-0.13,2.37184673768,1901-03-06T21:59:11.040000Z,Counts
9,75.19,9,-1.36001125624,-3.14230915526,4.0,2.2,1.0,390775487.267,1901-03-06T21:59:11.040000Z,MV.MBGH..SHE,2.55,4.3,3812.92443389,0,628.096901273,2.9,8896.74531488,74.36,100.0,5.66,-717.025383329,8782.80597884,0.241282405865,6.22721063546,-8896.74531488,1853.79045504,1853.79043933,739.049425138,8896.74531488,0.01,2.33331278108,1901-03-06T21:59:11.040000Z,Counts
10,75.19,10,-0.675465569491,-2.2790295047,3.0,1.6,1.0,5357057.2375,1901-03-06T21:59:11.040000Z,MV.MBWH..SHZ,5.82,5.4,469.140056911,0,69.3858884308,2.3,1277.45643557,28.49,100.0,5.08,-75.1259600663,1248.14263203,0.0382668564802,1.78863871662,-1277.45643557,217.050169016,217.050165643,83.3730111621,1277.45643557,-0.29,2.72297455045,1901-03-06T21:59:11.040000Z,Counts
11,75.19,11,-0.26772104034,-2.60083032008,30.1,29.3,1.0,10050031.7571,1901-03-06T21:59:11.040000Z,MV.MBGB..SHZ,0.49,13.0,516.589684341,0,122.665286124,29.7,1301.21761342,66.17,100.0,5.26,-199.57413651,1281.86171004,0.0672168464708,4.66734401451,-1301.21761342,297.290274559,297.29026696,194.617424747,1301.21761342,0.01,2.51886100878,1901-03-06T21:59:11.040000Z,Counts
12,75.19,12,-1.60821982212,-3.63242691033,3.6,1.5,1.0,44119719.8978,1901-03-06T21:59:11.040000Z,MV.MBGB..SHN,3.66,6.6,1100.75727382,0,193.268828107,2.3,4151.87400445,32.04,100.0,5.43,-301.358588549,4151.87400445,-0.157023523909,-3.38136864953,-3380.84850263,622.89286803,622.892848239,292.164019299,4151.87400445,0.11,3.77183426645,1901-03-06T21:59:11.040000Z,Counts
13,75.19,13,-1.58858004355,-3.52680501682,30.0,1.2,1.0,41673350.4683,1901-03-06T21:59:11.040000Z,MV.MBGB..SHE,2.22,10.0,1087.88683065,0,174.704623428,2.2,3229.39572077,31.21,100.0,5.43,-334.823709042,2951.39222668,0.34793370859,5.63676284033,-3229.39572077,605.377386691,605.377286706,342.877610895,3229.39572077,-0.1,2.968503368,1901-03-06T21:59:11.040000Z,Counts
14,75.19,14,0.377860869408,-1.54421501849,4.7,2.6,1.0,235064599.249,1901-03-06T21:59:11.040000Z,MV.MBLG..SHZ,2.5,7.1,2979.5808638,0,416.677259046,3.7,7862.56961171,64.49,100.0,5.6,-605.527481794,7738.30890109,0.283095136436,-11.619505912,-7862.56961171,1437.7739136,1437.77388573,613.054437614,7862.56961171,-0.02,2.63881732738,1901-03-06T21:59:11.040000Z,Counts
0,75.19,0,0.762634805968,-1.10354417512,5.2,2.7,1.0,29182846.7875,1901-03-06T22:10:54.040000Z,MV.MBRY..SHZ,2.91,6.8,840.703639203,0,121.095971626,3.5,2760.41561895,39.85,100.0,5.36,-223.287428702,2760.41561895,0.317970236709,-1.70663345105,-2363.35070861,444.613229019,444.613115319,235.729240586,2760.41561895,-0.04,3.28345862945,1901-03-06T22:10:54.040000Z,Counts
1,75.19,1,-0.098346024515,-1.78488761706,5.2,1.7,1.0,141075131.028,1901-03-06T22:10:54.040000Z,MV.MBRY..SHN,2.1,5.4,1988.14314129,0,259.53132132,2.6,5079.78353988,46.81,100.0,5.58,-517.464592679,5079.78353988,0.595573928219,0.232731023758,-4618.48210721,977.560813619,977.560632194,514.771867333,5079.78353988,0.1,2.55503913898,1901-03-06T22:10:54.040000Z,Counts
2,75.19,2,0.0474034512248,-1.69038924464,4.8,2.1,1.0,120975062.488,1901-03-06T22:10:54.040000Z,MV.MBRY..SHE,3.78,5.7,1811.94313684,0,242.136154332,3.5,6355.93820142,43.86,100.0,5.58,-453.564012974,6355.93820142,0.0402083066082,0.61568662763,-5760.88719309,905.245720883,905.24571999,451.036631186,6355.93820142,0.06,3.507802244,1901-03-06T22:10:54.040000Z,Counts
3,75.19,3,1.40707215221,-0.3209312097,8.8,2.2,1.0,8184078.75884,1901-03-06T22:10:54.040000Z,MV.MBSS..SHZ,2.3,8.2,484.762378658,0,45.956688085,3.9,1536.24582981,44.08,100.0,5.12,-127.881974556,1255.47297397,-0.0387520691869,-1.4730295324,-1536.24582981,235.452579698,235.452576509,131.068401268,1536.24582981,-0.04,3.16906983183,1901-03-06T22:10:54.040000Z,Counts
4,75.19,4,0.547232936411,-0.658376857631,1.4,0.6,1.0,4787838.8006,1901-03-06T22:10:54.040000Z,MV.MBBY..SHZ,0.16,11.7,344.016903282,0,84.6134764905,1.0,724.893746123,95.98,100.0,5.17,-123.81774088,724.893746123,0.0415405062389,-5.71982772859,-664.045324253,180.089467109,180.089462318,117.65978725,724.893746123,0.2,2.10714572222,1901-03-06T22:10:54.040000Z,Counts
5,75.19,5,0.0367804085585,-1.77958939784,4.4,2.7,1.0,53344745.3067,1901-03-06T22:10:54.040000Z,MV.MBBY..SHN,3.55,6.7,1209.83227673,0,185.076078668,3.6,3851.48668478,46.43,100.0,5.46,-304.639283551,3644.52456819,-0.269849745282,-0.0821454851507,-3851.48668478,601.124426838,601.124366269,299.021956101,3851.48668478,0.03,3.1834881238,1901-03-06T22:10:54.040000Z,Counts
6,75.19,6,0.107164184425,-1.95531273566,5.2,2.6,1.0,65726455.8152,1901-03-06T22:10:54.040000Z,MV.MBBY..SHE,3.57,6.3,1449.38856008,0,191.531919433,3.6,4540.63669821,45.78,100.0,5.48,-323.36757318,4540.63669821,-0.0994170813575,6.31930938802,-3363.61545123,667.250119422,667.250112016,316.903367984,4540.63669821,0.12,3.13279463029,1901-03-06T22:10:54.040000Z,Counts
7,75.19,7,0.335391453388,-1.80184720785,5.4,2.8,1.0,15616580.1783,1901-03-06T22:10:54.040000Z,MV.MBGH..SHZ,2.35,6.3,656.317711217,0,96.4829319127,3.7,1928.02699026,45.98,100.0,5.27,-174.989912514,1928.02699026,-0.106334982198,-0.339666832292,-1718.14624337,325.245667871,325.245650488,172.113945572,1928.02699026,0.02,2.93764278688,1901-03-06T22:10:54.040000Z,Counts
8,75.19,8,-0.88187069297,-2.29415111119,4.0,1.7,1.0,61830098.8341,1901-03-06T22:10:54.040000Z,MV.MBGH..SHN,2.42,5.1,1289.42317343,0,204.919054879,3.2,4094.19337096,44.65,100.0,5.47,-333.77648105,4094.19337096,0.121384697859,-8.8724051566,-3381.59298825,647.170218035,647.170206651,349.005644131,4094.19337096,-0.01,3.17521311493,1901-03-06T22:10:54.040000Z,Counts
9,75.19,9,-0.749964015184,-2.45807097069,4.2,2.6,1.0,68826704.5902,1901-03-06T22:10:54.040000Z,MV.MBGH..SHE,2.33,5.0,1513.73967347,0,237.490930682,3.5,3463.70319167,53.94,100.0,5.49,-357.318900426,3463.70319167,0.17360587668,-2.71751330819,-3190.80030232,682.805547757,682.805525688,357.297387934,3463.70319167,0.04,2.28817626463,1901-03-06T22:10:54.040000Z,Counts
10,75.19,10,0.680239284761,-1.20601967638,5.9,1.0,1.0,1055775.9625,1901-03-06T22:10:54.040000Z,MV.MBWH..SHZ,1.64,9.2,164.060574013,0,20.392715838,2.2,462.617755896,12.06,100.0,4.77,-47.2402079842,462.617755896,0.0647998327498,-1.02347610126,-428.632050009,84.5676841889,84.5676593625,47.5889451502,462.617755896,0.0,2.81979847188,1901-03-06T22:10:54.040000Z,Counts
11,75.19,11,0.370287186711,-2.04019822428,30.1,29.3,1.0,7114241.82833,1901-03-06T22:10:54.040000Z,MV.MBGB..SHZ,-0.55,16.3,379.715196675,0,123.749290437,29.7,796.894108565,49.74,100.0,5.2,-165.800322267,782.625800659,-0.0584967865105,3.69812874547,-796.894108565,219.524433386,219.524425592,171.442426161,796.894108565,-0.08,2.09866267019,1901-03-06T22:10:54.040000Z,Counts
12,75.19,12,-0.77590376875,-2.86103844818,29.8,0.3,1.0,10426444.361,1901-03-06T22:10:54.040000Z,MV.MBGB..SHN,0.67,9.1,487.973010274,0,75.0244010242,1.0,1272.8806184,18.93,100.0,5.27,-171.343005666,1107.97402937,0.271557265298,3.27913724317,-1272.8806184,265.758196589,265.758057847,170.339848175,1272.8806184,-0.07,2.60850619112,1901-03-06T22:10:54.040000Z,Counts
13,75.19,13,-0.931108536712,-2.79189003323,30.1,29.3,1.0,16290931.6793,1901-03-06T22:10:54.040000Z,MV.MBGB..SHE,-0.05,13.8,626.892838154,0,157.642744492,29.7,1559.10284013,49.58,100.0,5.34,-231.918444244,1248.05531766,0.201004899276,-2.40000087147,-1559.10284013,332.193793566,332.193732753,239.043402954,1559.10284013,-0.01,2.4870324643,1901-03-06T22:10:54.040000Z,Counts
14,75.19,14,1.27943977431,-0.815672264085,5.8,3.1,1.0,56980622.4147,1901-03-06T22:10:54.040000Z,MV.MBLG..SHZ,2.28,8.4,1066.64576791,0,170.194322715,4.0,3718.66605292,48.09,100.0,5.44,-328.67750685,3718.66605292,0.0733972765917,-3.96779613594,-3249.27911676,621.272524334,621.272519998,324.019968232,3718.66605292,0.05,3.48631773058,1901-03-06T22:10:54.040000Z,Counts
0,75.19,0,0.0190025669529,-1.99556982475,5.1,2.4,1.0,9153020.12823,1901-03-06T22:29:23.040000Z,MV.MBRY..SHZ,3.23,5.8,1016.85981816,0,150.608383898,3.8,2188.47621887,16.76,100.0,5.21,-178.835676876,1835.61868436,0.00151680251541,1.92862403183,-2188.47621887,394.371582915,394.371582912,181.249008098,2188.47621887,-0.22,2.15219067543,1901-03-06T22:29:23.040000Z,Counts
1,75.19,1,-0.534424221679,-2.29692622313,5.0,1.2,1.0,39402102.5138,1901-03-06T22:29:23.040000Z,MV.MBRY..SHN,2.33,4.8,1821.37841986,0,295.75753017,2.6,4320.34807941,19.38,100.0,5.36,-419.75294761,3708.81934514,0.301504837392,-11.8341770148,-4320.34807941,818.244515831,818.244460282,402.991341838,4320.34807941,0.03,2.37202112,1901-03-06T22:29:23.040000Z,Counts
2,75.19,2,-0.301377014133,-2.09192848706,4.9,1.6,1.0,30505432.3271,1901-03-06T22:29:23.040000Z,MV.MBRY..SHE,2.11,5.0,1582.45585712,0,266.864005227,2.9,3472.41499599,20.51,100.0,5.36,-344.610072862,3113.99004331,-0.632162186946,-15.5657098104,-3472.41499599,719.966015625,719.965738092,328.858006014,3472.41499599,-0.01,2.19432029043,1901-03-06T22:29:23.040000Z,Counts
3,75.19,3,1.04917018747,-0.444115869088,9.1,1.2,1.0,1426546.5201,1901-03-06T22:29:23.040000Z,MV.MBSS..SHZ,2.08,7.7,304.190230692,0,43.2488190058,2.6,889.72677854,17.76,100.0,4.9,-86.3608894321,698.694595214,-0.018670344849,-0.293024231216,-889.72677854,155.692027487,155.692026367,88.8496821324,889.72677854,-0.09,2.92490254047,1901-03-06T22:29:23.040000Z,Counts
4,75.19,4,0.42496400594,-0.734905542896,1.9,0.0,1.0,1892527.81672,1901-03-06T22:29:23.040000Z,MV.MBBY..SHZ,0.14,11.4,354.58626906,0,90.1856158308,1.0,784.559962562,44.14,100.0,4.91,-123.951826055,784.559962562,-0.202720230291,-7.36881072862,-691.102974529,179.326528259,179.326413677,121.139232756,784.559962562,0.21,2.21260672232,1901-03-06T22:29:23.040000Z,Counts
5,75.19,5,0.00593126217333,-1.59173179425,5.0,0.5,1.0,6076607.98615,1901-03-06T22:29:23.040000Z,MV.MBBY..SHN,1.48,6.0,698.064493875,0,113.315809899,2.9,1556.32313857,20.44,100.0,5.22,-189.263189845,1556.32313857,0.0128146003925,-0.355558953302,-1492.44572089,321.332027969,321.332027713,187.159943506,1556.32313857,0.04,2.22948331025,1901-03-06T22:29:23.040000Z,Counts
6,75.19,6,0.108282481811,-1.72062183062,5.7,1.1,1.0,6512375.79266,1901-03-06T22:29:23.040000Z,MV.MBBY..SHE,1.89,6.0,688.968448888,0,113.286213013,3.1,1504.58716798,15.8,100.0,5.19,-170.834568314,1481.69375395,0.413752701639,5.62659435386,-1504.58716798,332.654292259,332.654034947,176.120761587,1504.58716798,-0.07,2.18382593631,1901-03-06T22:29:23.040000Z,Counts
7,75.19,7,0.763413618049,-1.13634113423,6.7,0.0,1.0,2926524.24087,1901-03-06T22:29:23.040000Z,MV.MBGH..SHZ,1.47,8.0,451.303134136,0,66.7733575609,3.4,1093.10883007,23.33,100.0,5.13,-130.063203581,1093.10883007,-0.575401364853,-4.59534007058,-944.2730605,222.997229681,222.996487324,124.623327789,1093.10883007,0.04,2.42211663822,1901-03-06T22:29:23.040000Z,Counts
8,75.19,8,-0.218092670809,-1.76498953462,4.3,0.8,1.0,9912973.67831,1901-03-06T22:29:23.040000Z,MV.MBGH..SHN,1.27,6.7,922.243443376,0,158.319032976,2.6,1724.50024896,16.35,100.0,5.25,-242.16207511,1724.50024896,-0.796924412532,6.69087722631,-1614.12660485,410.417037694,410.416263982,231.769432634,1724.50024896,-0.03,1.869897001,1901-03-06T22:29:23.040000Z,Counts
9,75.19,9,-0.209265885455,-1.75051760951,4.4,1.1,1.0,11208033.5119,1901-03-06T22:29:23.040000Z,MV.MBGH..SHE,1.28,6.2,1043.53893877,0,166.660554503,2.8,1908.99253529,16.73,100.0,5.24,-245.095680193,1908.99253529,-0.764904363926,3.09895879656,-1784.97259989,436.403389755,436.402719413,259.115827658,1908.99253529,-0.08,1.82934480389,1901-03-06T22:29:23.040000Z,Counts
10,75.19,10,0.0167633904831,-1.54987208856,3.4,0.4,1.0,227793.635978,1901-03-06T22:29:23.040000Z,MV.MBWH..SHZ,1.95,5.8,143.415553672,0,23.5213624728,1.8,328.394509271,15.47,100.0,4.57,-35.3838352069,294.985688023,0.0726676370563,0.522148489171,-328.394509271,62.2148700397,62.2148276014,37.3278949459,328.394509271,-0.12,2.28981097839,1901-03-06T22:29:23.040000Z,Counts
11,75.19,11,0.640812153869,-1.8977324423,30.5,28.9,1.0,2563382.55642,1901-03-06T22:29:23.040000Z,MV.MBGB..SHZ,-0.75,19.0,334.086101297,0,124.237928684,29.7,652.86421705,21.13,100.0,5.12,-159.828891611,571.138311894,0.177439845669,5.23857146314,-652.86421705,208.703684962,208.703609533,167.905223994,652.86421705,-0.12,1.95417951994,1901-03-06T22:29:23.040000Z,Counts
12,75.19,12,-0.744440710848,-3.14828186657,3.3,0.0,1.0,3170558.38046,1901-03-06T22:29:23.040000Z,MV.MBGB..SHN,0.05,10.8,409.413741094,0,95.2472929734,1.5,848.506215317,20.34,100.0,5.18,-152.851336882,769.709881247,-0.869939630483,-6.45685817225,-848.506215317,232.108626735,232.106996469,151.485902484,848.506215317,0.05,2.07249080856,1901-03-06T22:29:23.040000Z,Counts
13,75.19,13,-0.793987605869,-2.92413700671,30.5,28.9,1.0,5485865.83465,1901-03-06T22:29:23.040000Z,MV.MBGB..SHE,-0.42,16.5,595.345572901,0,157.726805993,29.7,1102.71768415,20.92,100.0,5.21,-229.007907419,1102.71768415,0.668043415025,-3.99341081124,-885.701510139,305.313491611,305.312760752,214.101913017,1102.71768415,0.08,1.85223126591,1901-03-06T22:29:23.040000Z,Counts
14,75.19,14,1.19680741166,-0.98323721341,6.6,2.6,1.0,31448182.4625,1901-03-06T22:29:23.040000Z,MV.MBLG..SHZ,3.69,9.1,1535.72473164,0,226.723293409,4.6,4148.66005593,21.68,100.0,5.31,-325.688024571,4148.66005593,-0.121948161665,-9.88066611182,-4128.50738136,731.006401598,731.006391426,322.629100856,4148.66005593,0.12,2.70143468452,1901-03-06T22:29:23.040000Z,Counts
0,75.19,0,0.560388639705,-1.36878902412,5.4,2.6,1.0,11091604.4318,1901-03-06T23:04:16.040000Z,MV.MBRY..SHZ,2.01,6.4,1069.64720104,0,201.345329009,3.8,2252.87513655,19.9,100.0,5.21,-266.21340451,2132.62914179,0.0191578457785,7.10035214545,-2252.87513655,497.096081994,497.096081625,278.378226669,2252.87513655,-0.14,2.10618523038,1901-03-06T23:04:16.040000Z,Counts
1,75.19,1,-0.118783034679,-2.0377262477,5.4,1.9,1.0,61951049.9481,1901-03-06T23:04:16.040000Z,MV.MBRY..SHN,1.71,5.2,2555.54649183,0,460.31767586,4.0,5565.84770808,15.91,100.0,5.35,-598.12398969,5565.84770808,-2.83375009234,-9.20537090018,-5538.96128437,1174.80960734,1174.80618971,610.820226204,5565.84770808,-0.05,2.17794813198,1901-03-06T23:04:16.040000Z,Counts
2,75.19,2,0.132831750241,-1.60371235376,5.3,1.9,1.0,34940085.5059,1901-03-06T23:04:16.040000Z,MV.MBRY..SHE,1.09,5.8,1718.87792404,0,343.460540619,3.5,4337.30922444,17.77,100.0,5.34,-522.633181266,4337.30922444,-0.937150448957,11.2070790507,-3121.88649414,882.277361141,882.276863423,508.012831336,4337.30922444,0.09,2.52333755864,1901-03-06T23:04:16.040000Z,Counts
3,75.19,3,1.1281043693,-0.724149362919,7.4,2.2,1.0,2782108.22358,1901-03-06T23:04:16.040000Z,MV.MBSS..SHZ,1.29,7.2,519.911364047,0,81.5602279849,4.7,1070.19678706,25.68,100.0,5.01,-141.515075547,1070.19678706,0.237799141991,-4.20346573278,-1006.08221664,248.960337362,248.960223793,141.862586515,1070.19678706,0.02,2.05842161004,1901-03-06T23:04:16.040000Z,Counts
4,75.19,4,0.464894694915,-0.7264211348,1.9,0.0,1.0,1477161.23037,1901-03-06T23:04:16.040000Z,MV.MBBY..SHZ,0.01,11.3,312.054592574,0,88.721557227,1.0,724.54143325,5.25,100.0,4.89,-129.637042711,724.54143325,0.00704607887227,-7.0064448271,-666.792018795,181.408279375,181.408279238,122.588683103,724.54143325,0.22,2.32184191642,1901-03-06T23:04:16.040000Z,Counts
5,75.19,5,0.274763320003,-1.80134956239,5.6,2.5,1.0,17034679.3434,1901-03-06T23:04:16.040000Z,MV.MBBY..SHN,0.81,7.8,1327.99538626,0,246.705402031,4.1,2528.5358608,22.53,100.0,5.26,-369.147932939,2528.5358608,-0.881838937207,-11.759157254,-2212.44682648,616.041734958,616.041103799,378.992719118,2528.5358608,-0.04,1.90402458243,1901-03-06T23:04:16.040000Z,Counts
6,75.19,6,0.25810890096,-1.91719896468,5.7,2.3,1.0,19212381.2697,1901-03-06T23:04:16.040000Z,MV.MBBY..SHE,1.31,6.8,1291.18003112,0,258.146370401,4.1,3598.58429787,20.73,100.0,5.28,-379.611034539,3598.58429787,1.92898485267,-9.1101274728,-2453.54218543,654.234966889,654.232123117,390.798924432,3598.58429787,0.07,2.7870507684,1901-03-06T23:04:16.040000Z,Counts
7,75.19,7,0.247302119753,-1.94866670644,5.5,2.6,1.0,6217392.43386,1901-03-06T23:04:16.040000Z,MV.MBGH..SHZ,1.28,6.4,900.478996882,0,151.396798016,4.0,1590.69582529,19.74,100.0,5.15,-207.575830351,1294.31883039,0.637827458275,-3.83911132395,-1590.69582529,372.175083092,372.174536543,209.481828561,1590.69582529,-0.11,1.76649964163,1901-03-06T23:04:16.040000Z,Counts
8,75.19,8,-0.693958646755,-2.31080389318,4.5,1.6,1.0,19417363.3373,1901-03-06T23:04:16.040000Z,MV.MBGH..SHN,0.55,5.3,1221.03513519,0,288.569764369,3.2,2462.7502696,19.47,100.0,5.29,-418.220067157,2456.06746155,1.00859246077,8.89030257056,-2462.7502696,657.715811496,657.715038169,413.941839826,2462.7502696,-0.1,2.01693644894,1901-03-06T23:04:16.040000Z,Counts
9,75.19,9,-0.553659703297,-2.35353883623,4.7,2.1,1.0,24097941.7439,1901-03-06T23:04:16.040000Z,MV.MBGH..SHE,1.17,5.2,1721.779122,0,326.527469212,3.4,3325.28318171,17.9,100.0,5.29,-431.131571865,3030.55544128,2.53903638866,-10.6873026467,-3325.28318171,732.711704151,732.707304928,431.087124618,3325.28318171,-0.02,1.93130648364,1901-03-06T23:04:16.040000Z,Counts
10,75.19,10,0.06808460819,-1.55149318439,4.8,0.9,1.0,289413.643153,1901-03-06T23:04:16.040000Z,MV.MBWH..SHZ,0.83,6.3,183.841991629,0,31.0716819262,2.1,365.32715107,12.04,100.0,4.64,-46.8442506317,365.32715107,0.0904899561031,-0.675470436367,-274.331391034,80.2976164558,80.2975654678,50.9962121455,365.32715107,0.02,1.98718012045,1901-03-06T23:04:16.040000Z,Counts
11,75.19,11,0.354428572992,-2.27142881113,30.5,28.9,1.0,2398594.40432,1901-03-06T23:04:16.040000Z,MV.MBGB..SHZ,-0.59,17.6,432.435883846,0,129.237826114,29.7,735.119481403,18.91,100.0,5.1,-178.03647022,636.832736864,-0.424008885682,7.87273384575,-735.119481403,231.164724504,231.164335639,175.468078374,735.119481403,-0.09,1.69995023277,1901-03-06T23:04:16.040000Z,Counts
12,75.19,12,-0.645394586454,-2.96620404485,3.5,0.4,1.0,3263994.61065,1901-03-06T23:04:16.040000Z,MV.MBGB..SHN,0.11,10.0,554.189985951,0,110.863733493,1.9,1070.92036889,5.81,100.0,5.18,-180.49626713,876.019149022,-0.0157500407525,0.357217603805,-1070.92036889,269.660832117,269.660831657,177.425936323,1070.92036889,0.05,1.93240656822,1901-03-06T23:04:16.040000Z,Counts
13,75.19,13,-0.785424969479,-2.95877795635,30.5,28.9,1.0,5456309.54072,1901-03-06T23:04:16.040000Z,MV.MBGB..SHE,-0.13,15.2,643.893703177,0,163.244385032,29.7,1479.80160958,20.85,100.0,5.21,-246.951537047,1479.80160958,-1.20867652885,-1.95346837662,-1096.11894662,348.65239587,348.650300798,238.234446133,1479.80160958,0.11,2.29820792202,1901-03-06T23:04:16.040000Z,Counts
14,75.19,14,1.13629203371,-0.994583460386,5.7,2.9,1.0,23587046.7374,1901-03-06T23:04:16.040000Z,MV.MBLG..SHZ,1.44,8.7,1406.62091503,0,283.373036326,4.1,3327.36287589,20.19,100.0,5.27,-414.92399477,3327.36287589,0.0559988105395,-9.69277699566,-3288.26987078,724.903067683,724.90306552,439.333972445,3327.36287589,-0.05,2.365500783,1901-03-06T23:04:16.040000Z,Counts
0,75.19,0,0.622252443201,-1.1440844364,5.3,2.5,1.0,7049154.99249,1901-03-06T23:29:50.040000Z,MV.MBRY..SHZ,1.49,6.8,725.964603295,0,126.785321288,3.8,1453.67740349,23.05,100.0,5.18,-193.056212807,1453.67740349,0.593858707423,-2.38145101466,-1436.51507593,352.111745914,352.111245123,201.020107502,1453.67740349,-0.09,2.00240810212,1901-03-06T23:29:50.040000Z,Counts
1,75.19,1,0.189487573295,-1.53234978771,5.5,1.4,1.0,29696307.1045,1901-03-06T23:29:50.040000Z,MV.MBRY..SHN,1.46,5.5,1521.93339856,0,260.451412294,4.1,3327.43731552,23.46,100.0,5.35,-407.656799461,3157.20728487,0.290250444633,-4.33614868667,-3327.43731552,722.708571839,722.708513554,398.881730854,3327.43731552,0.12,2.18632255437,1901-03-06T23:29:50.040000Z,Counts
