,Eseismic,Fs,R,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,elev,energy,filetime,id,kurtosis,lat,lon,magA,magE,medianF,noise_level,num_gaps,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,signal_level,skewness,snr,starttime,units
16,396253.979918,75.0,3983.21255435,-0.798700023093,-2.20177953114,3.3,0.6,808880064.012,102.0,7.94981093734e-10,1996-10-26T16:54:26.040000Z,MV.MBBE..BHE,6.98,16.7369444444,-62.1525,1.27762492543,0.0319824248261,4.4,1.01752808577e-05,0,1.31506767901e-06,1.8,2.3294390635e-05,21.49,100.0,5.51,-1.21761828866e-06,2.3294390635e-05,2.61908655335e-08,-4.11184602191e-09,-2.18598706077e-05,3.76777002477e-06,3.7676789935e-06,1.22296890416e-06,2.3294390635e-05,0.2,2.28931180974,1996-10-26T16:54:26.040000Z,m/s
17,20271.5216979,75.0,5653.12462989,-0.952249800548,-2.27745522022,2.3,0.0,808880064.012,253.0,2.01910710802e-11,1996-10-26T16:54:26.040000Z,MV.MBGB..BHZ,3.09,16.7283333333,-62.235,0.708909639839,-0.828742432948,4.5,1.27888611718e-06,0,2.60920227717e-07,1.2,3.59126905771e-06,16.31,100.0,5.33,-3.18544513239e-07,2.58887816783e-06,-1.34267060642e-08,-2.22288441581e-08,-3.59126905771e-06,6.00462189249e-07,6.00312055753e-07,3.00584247301e-07,3.59126905771e-06,0.02,2.80812263849,1996-10-26T16:54:26.040000Z,m/s
18,163413.202552,75.0,5653.12462989,-1.92283900451,-3.03304269466,2.5,0.3,808880064.012,253.0,1.62764672398e-10,1996-10-26T16:54:26.040000Z,MV.MBGB..BHN,3.98,16.7283333333,-62.235,1.08416427979,-0.224475239115,3.5,4.62170893022e-06,0,7.56192045029e-07,1.5,8.52123580644e-06,21.71,100.0,5.46,-6.69457347899e-07,8.52123580644e-06,1.97054837905e-08,-1.8392256443e-08,-8.38326617418e-06,1.70484955557e-06,1.70473566896e-06,7.24477994903e-07,8.52123580644e-06,0.07,1.84374133791,1996-10-26T16:54:26.040000Z,m/s
19,59380.5243225,75.0,5653.12462989,-1.43790660871,-2.82077733239,2.7,0.0,808880064.012,253.0,5.91448636783e-11,1996-10-26T16:54:26.040000Z,MV.MBGB..BHE,2.61,16.7283333333,-62.235,0.842413315876,-0.517570647972,3.7,2.47958357935e-06,0,4.34924947393e-07,1.5,4.88372970768e-06,22.36,100.0,5.43,-4.59406986164e-07,4.25466329297e-06,1.8523439474e-08,4.3006215024e-08,-4.88372970768e-06,1.0276956164e-06,1.02752866732e-06,4.99036015413e-07,4.88372970768e-06,-0.04,1.96957656452,1996-10-26T16:54:26.040000Z,m/s
0,1049.46294759,75.0,1594.57768227,0.548251439649,-1.07118192362,5.8,0.0,808880064.012,478.0,1.31378976575e-11,1996-10-26T19:06:15.040000Z,MV.MBGA..BHZ,12.03,16.7030555556,-62.1880555556,-0.0492467212957,-1.68602192669,7.3,1.58562206301e-06,0,1.59534359408e-07,3.5,4.74810362284e-06,9.57,100.0,5.16,-1.96336184778e-07,4.65343291959e-06,1.18694781643e-08,1.92546239684e-08,-4.74810362284e-06,6.73075741433e-07,6.72971076045e-07,2.48596474259e-07,4.74810362284e-06,-0.74,2.99447373597,1996-10-26T19:06:15.040000Z,m/s
1,3060.78762846,75.0,1594.57768227,-0.621771693841,-2.07588032352,4.1,0.5,808880064.012,478.0,3.83170408315e-11,1996-10-26T19:06:15.040000Z,MV.MBGA..BHN,5.63,16.7030555556,-62.1880555556,0.0817212203902,-1.37611120181,5.3,2.61597959489e-06,0,3.79248218948e-07,1.8,6.41930676422e-06,10.48,100.0,5.21,-3.74304378554e-07,6.05738609218e-06,-3.13168998256e-09,-6.15673703418e-09,-6.41930676422e-06,1.14946825535e-06,1.14946398924e-06,4.41207325795e-07,6.41930676422e-06,0.04,2.45388258255,1996-10-26T19:06:15.040000Z,m/s
2,3394.46410728,75.0,1594.57768227,-0.888390995494,-2.11468034316,3.6,0.8,808880064.012,478.0,4.24942320697e-11,1996-10-26T19:06:15.040000Z,MV.MBGA..BHE,5.93,16.7030555556,-62.1880555556,0.115128198992,-1.34615251943,5.1,3.13747914567e-06,0,4.35600567321e-07,2.1,6.93258349306e-06,9.89,100.0,5.2,-3.93380479221e-07,6.34861464634e-06,1.96843033965e-08,3.22252379898e-08,-6.93258349306e-06,1.21050334458e-06,1.21034328826e-06,4.36728292276e-07,6.93258349306e-06,-0.37,2.20960305111,1996-10-26T19:06:15.040000Z,m/s
3,2849.40442549,75.0,2514.40381213,0.272458332035,-1.14285424803,4.1,0.0,461997556.108,287.0,1.43461104091e-11,1996-10-26T19:06:15.040000Z,MV.MBLG..SHZ,2.59,16.7166666667,-62.1597222222,0.132388694034,-1.39683060368,7.4,1.89362047638e-06,0,2.33324574374e-07,1.6,3.48090885464e-06,13.15,100.0,4.97,-4.58534130157e-07,2.63750153567e-06,-9.70361117734e-08,-1.11373834069e-07,-3.48090885464e-06,7.03344483437e-07,6.96618586741e-07,2.47324561664e-07,3.48090885464e-06,-0.09,1.83822941189,1996-10-26T19:06:15.040000Z,m/s
4,,75.0,2514.40381213,2.20751880126,0.0792514779265,16.7,2.6,27500000.0,287.0,1.49523085588e-08,1996-10-26T19:06:15.040000Z,MV.MBLG..SNZ,4.19,16.7166666667,-62.1597222222,,,13.4,4.5200461187e-05,0,4.57282997601e-06,7.0,0.000134370620863,12.44,100.0,5.11,-1.06650403332e-05,0.000114203497905,-8.78738947476e-10,-2.81600428739e-07,-0.000134370620863,2.27067577354e-05,2.27067577184e-05,1.05428005207e-05,0.000134370620863,0.02,2.97277101461,1996-10-26T19:06:15.040000Z,m/s2
5,,75.0,1196.62050322,2.49982279968,0.300100855367,13.6,3.2,27500000.0,355.0,8.58839680346e-09,1996-10-26T19:06:15.040000Z,MV.MBRY..SNZ,1.06,16.7094444444,-62.175,,,13.0,3.42181848827e-05,0,4.03124105926e-06,11.6,8.53073728151e-05,15.73,100.0,5.08,-1.08752921276e-05,8.53073728151e-05,-1.04163085634e-09,-5.60549547028e-07,-6.94047981604e-05,1.72090561598e-05,1.72090561283e-05,1.10649752379e-05,8.53073728151e-05,0.02,2.49304202159,1996-10-26T19:06:15.040000Z,m/s2
6,3670.38870596,75.0,3652.32597167,0.354476324627,-0.750004922331,2.0,0.0,808880064.012,183.0,8.75836669071e-12,1996-10-26T19:06:15.040000Z,MV.MBGE..BHZ,1.23,16.6844444444,-62.19,0.254862088203,-1.32352529342,8.2,1.18496465833e-06,0,2.45365801331e-07,0.9,2.53951532342e-06,12.8,100.0,5.16,-3.18360692109e-07,2.20171871935e-06,8.95985533193e-09,-3.16623742143e-09,-2.53951532342e-06,5.49556770959e-07,5.49483726328e-07,3.435607809e-07,2.53951532342e-06,-0.1,2.14311482251,1996-10-26T19:06:15.040000Z,m/s
7,16561.1706246,75.0,3652.32597167,-0.852836599894,-1.79612081986,2.2,0.0,808880064.012,183.0,3.95186495974e-11,1996-10-26T19:06:15.040000Z,MV.MBGE..BHN,5.32,16.6844444444,-62.19,0.676383355099,-0.887272645605,4.9,2.8952095118e-06,0,5.13034933147e-07,1.0,6.70304453106e-06,14.08,100.0,5.23,-5.53954894118e-07,6.70304453106e-06,-6.31408517865e-09,-1.14209687424e-08,-5.43465460105e-06,1.16735258388e-06,1.16733550765e-06,5.70823608566e-07,6.70304453106e-06,0.01,2.31521915901,1996-10-26T19:06:15.040000Z,m/s
8,11547.5326131,75.0,3652.32597167,-0.719440044562,-2.01975031311,2.5,0.0,808880064.012,183.0,2.75549902477e-11,1996-10-26T19:06:15.040000Z,MV.MBGE..BHE,1.79,16.6844444444,-62.19,0.462922636926,-0.99167386835,5.2,1.80799712057e-06,0,4.23827135873e-07,1.2,4.10025990516e-06,17.17,100.0,5.22,-5.30210719517e-07,4.10025990516e-06,-8.90861243659e-09,-7.20943204205e-09,-3.53256929228e-06,9.74767704383e-07,9.74726994667e-07,5.02232574113e-07,4.10025990516e-06,0.12,2.26784647968,1996-10-26T19:06:15.040000Z,m/s
9,1496.59080681,75.0,2847.29728971,0.732749951696,-1.07913499157,2.2,0.0,808880064.012,350.0,5.8760782563400005e-12,1996-10-26T19:06:15.040000Z,MV.MBGH..BHZ,0.09,16.7316666667,-62.205,-0.136588841246,-1.58326461791,8.7,8.9600292287e-07,0,1.70338876795e-07,0.9,1.53574339161e-06,17.51,100.0,5.17,-2.89941931135e-07,1.53574339161e-06,5.31434461519e-09,-1.57073154171e-09,-1.46625318147e-06,4.50137077066e-07,4.50105705241e-07,3.08961695315e-07,1.53574339161e-06,0.03,1.71399372972,1996-10-26T19:06:15.040000Z,m/s
10,7462.59723641,75.0,2847.29728971,-0.579999573345,-1.89044234496,3.1,0.0,808880064.012,350.0,2.93004641998e-11,1996-10-26T19:06:15.040000Z,MV.MBGH..BHN,-0.24,16.7316666667,-62.205,0.177189466375,-1.11807333136,6.3,2.149534965e-06,0,4.54093177419e-07,1.2,3.16298376538e-06,20.37,100.0,5.21,-6.60896902714e-07,3.16298376538e-06,1.79899215278e-08,4.69969947981e-09,-2.90156050184e-06,1.00516706794e-06,1.00500606824e-06,7.34569923382e-07,3.16298376538e-06,-0.01,1.47147351259,1996-10-26T19:06:15.040000Z,m/s
11,7225.13611433,75.0,2847.29728971,-0.431563786223,-1.87731178482,4.1,0.0,808880064.012,350.0,2.8368118411e-11,1996-10-26T19:06:15.040000Z,MV.MBGH..BHE,0.48,16.7316666667,-62.205,0.232567683771,-1.12743597788,6.2,2.16221982823e-06,0,3.80851952987e-07,2.6,3.59314861447e-06,13.87,100.0,5.21,-6.26196751814e-07,3.29462852291e-06,-1.89151681233e-08,1.44863228694e-08,-3.59314861447e-06,9.89045489192e-07,9.8886459948e-07,5.93741477552e-07,3.59314861447e-06,-0.07,1.66178691341,1996-10-26T19:06:15.040000Z,m/s
12,865.109866497,75.0,3262.87991599,-0.532566818086,-1.72929229556,2.2,0.0,461997556.108,407.0,2.5865400714700003e-12,1996-10-26T19:06:15.040000Z,MV.MBWH..SHZ,0.82,16.7419444444,-62.1988888889,-0.16439364787,-1.74195248991,8.6,5.75453965849e-07,0,1.14007710791e-07,1.0,1.15836281327e-06,16.23,100.0,4.61,4.87231996473e-08,1.15836281327e-06,1.91989991618e-07,1.96335053593e-07,-7.2698493056e-07,2.98648684824e-07,2.28759437107e-07,3.33005992463e-07,1.15836281327e-06,0.05,2.01295478356,1996-10-26T19:06:15.040000Z,m/s
13,,75.0,3262.87991599,2.12620139416,-0.0729665163678,29.4,14.3,27500000.0,407.0,1.75717811556e-09,1996-10-26T19:06:15.040000Z,MV.MBWH..SNZ,0.67,16.7419444444,-62.1988888889,,,17.8,1.59496188809e-05,0,2.02347120618e-06,16.7,3.9334965699e-05,9.93,100.0,4.92,-5.07199577642e-06,3.63037281628e-05,-3.82321784363e-09,1.491368484e-07,-3.9334965699e-05,7.78410873592e-06,7.78410779702e-06,4.94036980225e-06,3.9334965699e-05,-0.08,2.46620097903,1996-10-26T19:06:15.040000Z,m/s2
14,7916.70378858,75.0,3983.21255435,0.631713178643,-0.868310612732,6.3,0.2,808880064.012,102.0,1.58828179793e-11,1996-10-26T19:06:15.040000Z,MV.MBBE..BHZ,0.24,16.7369444444,-62.1525,0.347860468127,-1.10097040288,7.0,1.4503865329e-06,0,2.58404439668e-07,1.8,2.73833701395e-06,13.73,100.0,5.18,-4.9291904187e-07,2.73833701395e-06,-7.1635337687e-09,1.3672733595e-08,-2.65526536854e-06,7.40056334745e-07,7.40021663453e-07,4.85149280256e-07,2.73833701395e-06,-0.05,1.88800499166,1996-10-26T19:06:15.040000Z,m/s
15,22725.2783071,75.0,3983.21255435,-0.144551887787,-1.34560840895,3.1,0.0,808880064.012,102.0,4.55923915457e-11,1996-10-26T19:06:15.040000Z,MV.MBBE..BHN,0.2,16.7369444444,-62.1525,0.576986657165,-0.795660526299,5.5,2.92550281865e-06,0,5.36164546044e-07,1.3,4.64101621551e-06,19.79,100.0,5.23,-9.10809408637e-07,3.79453046181e-06,-4.68720443364e-08,-2.79625867411e-08,-4.64101621551e-06,1.25385462978e-06,1.25297822969e-06,7.19192000674e-07,4.64101621551e-06,0.02,1.58639950231,1996-10-26T19:06:15.040000Z,m/s
16,20778.5427945,75.0,3983.21255435,-0.216915765852,-1.56296696575,2.6,0.0,808880064.012,102.0,4.16867703899e-11,1996-10-26T19:06:15.040000Z,MV.MBBE..BHE,1.38,16.7369444444,-62.1525,0.652734225823,-0.821589941944,5.3,2.64960663822e-06,0,5.41155282826e-07,1.3,5.52536095584e-06,19.77,100.0,5.23,-7.33244322809e-07,5.52536095584e-06,9.28564638853e-09,-1.49200341458e-08,-5.5054012259e-06,1.19894738877e-06,1.19891143034e-06,7.51292373999e-07,5.52536095584e-06,0.07,2.08535141637,1996-10-26T19:06:15.040000Z,m/s
17,2705.51189236,75.0,5653.12462989,-0.634139345076,-1.34344040593,1.8,0.0,808880064.012,253.0,2.69477465683e-12,1996-10-26T19:06:15.040000Z,MV.MBGB..BHZ,-0.55,16.7283333333,-62.235,0.106158590996,-1.41183370183,5.7,5.83455662143e-07,0,1.79955705399e-07,0.7,8.96389776803e-07,6.51,100.0,5.1,-2.22435280135e-07,8.96389776803e-07,4.01383495798e-11,-1.94928653418e-08,-8.73895577173e-07,3.04833174095e-07,3.04833171452e-07,2.31922584233e-07,8.96389776803e-07,0.1,1.53634600701,1996-10-26T19:06:15.040000Z,m/s
18,12801.9031477,75.0,5653.12462989,-1.24358058258,-2.07420269002,2.2,0.0,808880064.012,253.0,1.27510968475e-11,1996-10-26T19:06:15.040000Z,MV.MBGB..BHN,0.27,16.7283333333,-62.235,0.565165088628,-0.961816975178,4.5,1.19457347028e-06,0,3.48439667516e-07,1.0,2.57930911242e-06,19.12,100.0,5.19,-4.40119777362e-07,2.57930911242e-06,-7.28001935498e-09,1.25082664599e-08,-1.86650596093e-06,6.63093503769e-07,6.63053539361e-07,4.16069196472e-07,2.57930911242e-06,0.07,2.15918834345,1996-10-26T19:06:15.040000Z,m/s
19,7909.65296553,75.0,5653.12462989,-0.976190105068,-1.64504799326,1.8,0.0,808880064.012,253.0,7.878262304460001e-12,1996-10-26T19:06:15.040000Z,MV.MBGB..BHE,0.41,16.7283333333,-62.235,0.413751608971,-1.10122838045,4.4,1.08388390957e-06,0,2.94366366819e-07,0.7,1.82007763369e-06,21.81,100.0,5.17,-3.20967484524e-07,1.64229429904e-06,7.72260025503e-09,3.82473823484e-08,-1.82007763369e-06,5.21214176126e-07,5.21156961808e-07,3.41815140801e-07,1.82007763369e-06,-0.32,1.67921824249,1996-10-26T19:06:15.040000Z,m/s
0,28401.7938467,75.0,1594.57768227,0.41560300873,-1.19597519854,5.1,2.3,808880064.012,478.0,3.55553153833e-10,1996-10-26T20:04:18.040000Z,MV.MBGA..BHZ,27.38,16.7030555556,-62.1880555556,0.708486176105,-0.731102819473,6.5,4.98651511873e-06,0,5.00829151323e-07,3.7,2.7180227398e-05,12.96,100.0,5.37,-2.53751682118e-07,2.7180227398e-05,2.03852003596e-10,1.09526198331e-08,-2.11320442327e-05,2.51975464307e-06,2.51975463483e-06,2.52640627415e-07,2.7180227398e-05,0.05,5.45074601216,1996-10-26T20:04:18.040000Z,m/s
1,50147.0933033,75.0,1594.57768227,-0.693992104132,-2.10298411678,4.3,0.9,808880064.012,478.0,6.2777574106e-10,1996-10-26T20:04:18.040000Z,MV.MBGA..BHN,11.76,16.7030555556,-62.1880555556,0.626822324181,-0.566502823403,5.2,1.00311847606e-05,0,8.41782010889e-07,2.3,2.25210810695e-05,16.07,100.0,5.44,-4.72593894634e-07,2.19185033637e-05,-1.50135568402e-08,-2.75515577205e-08,-2.25210810695e-05,3.34817578546e-06,3.34814212414e-06,4.63531476693e-07,2.25210810695e-05,-0.11,2.24510679516,1996-10-26T20:04:18.040000Z,m/s
2,56909.9704662,75.0,1594.57768227,-0.728141457898,-1.90975820135,3.8,1.3,808880064.012,478.0,7.12438080249e-10,1996-10-26T20:04:18.040000Z,MV.MBGA..BHE,16.87,16.7030555556,-62.1880555556,0.748985370921,-0.529874426515,5.0,7.66575239331e-06,0,9.44518206612e-07,2.5,2.98368025762e-05,14.23,100.0,5.45,-4.23232029973e-07,2.98368025762e-05,3.70122482705e-09,1.20080820453e-08,-2.39409053331e-05,3.56680649543e-06,3.56680457508e-06,4.30379090856e-07,2.98368025762e-05,0.2,3.89222101698,1996-10-26T20:04:18.040000Z,m/s
3,148499.350165,75.0,2514.40381213,0.495190611747,-1.2250927223,5.1,2.2,461997556.108,287.0,7.47660828374e-10,1996-10-26T20:04:18.040000Z,MV.MBLG..SHZ,11.21,16.7166666667,-62.1597222222,1.08500358492,-0.252183631215,6.8,8.38004816939e-06,0,8.96280051184e-07,3.5,3.12109898614e-05,14.11,100.0,5.3,-4.5293868432e-07,3.12109898614e-05,8.21314091511e-08,8.07008821228e-08,-2.15700768737e-05,3.65391382232e-06,3.65299064502e-06,5.97735039401e-07,3.12109898614e-05,0.3,3.72444038871,1996-10-26T20:04:18.040000Z,m/s
4,,75.0,2514.40381213,2.00527650095,-0.098006088116,10.4,2.7,27500000.0,287.0,9.65486058757e-07,1996-10-26T20:04:18.040000Z,MV.MBLG..SNZ,22.44,16.7166666667,-62.1597222222,,,10.9,0.000201200395734,0,1.85832512333e-05,4.0,0.00133809149113,14.08,100.0,4.38,-1.42525366805e-05,0.00133809149113,1.55879043264e-08,2.26617549272e-07,-0.00133730124295,0.000131304312487,0.000131304311562,1.38351409068e-05,0.00133809149113,0.11,6.65054105012,1996-10-26T20:04:18.040000Z,m/s2
5,,75.0,1196.62050322,1.69792868565,-0.206153021684,10.3,2.4,27500000.0,355.0,8.20614982586e-08,1996-10-26T20:04:18.040000Z,MV.MBRY..SNZ,11.24,16.7094444444,-62.175,,,10.7,7.07662582503e-05,0,8.56484053118e-06,3.7,0.000313285689765,14.79,100.0,5.35,-1.53121048571e-05,0.000267573642836,-1.00306960841e-10,-1.18805265234e-07,-0.000313285689765,3.82803330377e-05,3.82803330375e-05,1.46889976796e-05,0.000313285689765,-0.36,4.42704895682,1996-10-26T20:04:18.040000Z,m/s2
6,29389.5867367,75.0,3652.32597167,0.538754362927,-0.934110928693,4.9,0.2,808880064.012,183.0,7.01301137697e-11,1996-10-26T20:04:18.040000Z,MV.MBGE..BHZ,8.95,16.6844444444,-62.19,0.76810903988,-0.72120434716,8.1,2.80922840126e-06,0,2.67692710358e-07,1.6,8.27937949381e-06,18.17,100.0,5.38,-3.41349110761e-07,7.15282527551e-06,1.41663642117e-08,-1.77807343742e-09,-8.27937949381e-06,1.11907258932e-06,1.11898291957e-06,3.90181947194e-07,8.27937949381e-06,-0.2,2.94720767101,1996-10-26T20:04:18.040000Z,m/s
7,97383.1143703,75.0,3652.32597167,-0.631720651604,-2.01418453038,4.1,0.3,808880064.012,183.0,2.32377846998e-10,1996-10-26T20:04:18.040000Z,MV.MBGE..BHN,8.41,16.6844444444,-62.19,0.975708847328,-0.374344227047,5.2,4.11716119537e-06,0,5.99052251746e-07,1.6,1.33535764409e-05,19.03,100.0,5.46,-5.68682023411e-07,1.27402832849e-05,3.95574182167e-08,5.00739617564e-08,-1.33535764409e-05,2.03705778285e-06,2.03667366589e-06,6.26688114512e-07,1.33535764409e-05,-0.2,3.24339412699,1996-10-26T20:04:18.040000Z,m/s
8,115395.273601,75.0,3652.32597167,-0.695255112967,-2.10756464104,4.0,0.0,808880064.012,183.0,2.75358879274e-10,1996-10-26T20:04:18.040000Z,MV.MBGE..BHE,8.08,16.6844444444,-62.19,0.989938014404,-0.325207985864,5.0,6.45308582606e-06,0,6.59776681795e-07,1.3,1.37983375175e-05,15.97,100.0,5.47,-6.08508207195e-07,1.37983375175e-05,1.38353407974e-08,-1.8312912103e-08,-1.14795317583e-05,2.21745864543e-06,2.21741548374e-06,6.3248316214e-07,1.37983375175e-05,0.57,2.1382541453,1996-10-26T20:04:18.040000Z,m/s
9,15132.2953323,75.0,2847.29728971,0.393093913382,-1.43076346129,6.0,0.0,808880064.012,350.0,5.941407041e-11,1996-10-26T20:04:18.040000Z,MV.MBGH..BHZ,5.18,16.7316666667,-62.205,0.468498823748,-0.913396794204,7.4,2.44436732069e-06,0,2.69418678215e-07,1.3,6.18594878706e-06,16.04,100.0,5.39,-4.202829978e-07,6.18594878706e-06,9.08009297847e-09,1.00401574147e-08,-4.90283270246e-06,1.03003181652e-06,1.02999179363e-06,4.35733865218e-07,6.18594878706e-06,0.19,2.53069525792,1996-10-26T20:04:18.040000Z,m/s
10,64955.9683057,75.0,2847.29728971,-0.705986590877,-2.12521514801,3.9,0.7,808880064.012,350.0,2.5503721608e-10,1996-10-26T20:04:18.040000Z,MV.MBGH..BHN,4.83,16.7316666667,-62.205,0.75445056838,-0.491587292512,5.8,4.98931485823e-06,0,7.42817556944e-07,2.1,1.19497292341e-05,18.4,100.0,5.47,-8.27151143275e-07,1.19497292341e-05,2.32605727916e-08,3.19642588309e-08,-1.06415334208e-05,2.13406560383e-06,2.13393883399e-06,8.38370598099e-07,1.19497292341e-05,0.3,2.39506416686,1996-10-26T20:04:18.040000Z,m/s
11,94007.5019985,75.0,2847.29728971,-0.814287210349,-2.43112610082,4.2,1.4,808880064.012,350.0,3.69102520149e-10,1996-10-26T20:04:18.040000Z,MV.MBGH..BHE,8.43,16.7316666667,-62.205,0.964711002345,-0.38455832493,5.4,6.42189498186e-06,0,8.78303544363e-07,2.9,1.93918167639e-05,18.08,100.0,5.47,-8.506219633e-07,1.93918167639e-05,6.8666563554e-09,-3.87599757748e-08,-1.6497349823e-05,2.56731697132e-06,2.56730778838e-06,8.27356675566e-07,1.93918167639e-05,0.37,3.01964090329,1996-10-26T20:04:18.040000Z,m/s
12,11601.6945239,75.0,3262.87991599,-0.392215609851,-1.32850724818,2.6,0.0,461997556.108,407.0,3.46872101974e-11,1996-10-26T20:04:18.040000Z,MV.MBWH..SHZ,12.55,16.7419444444,-62.1988888889,0.614260752597,-0.990319049214,5.8,1.19706392239e-06,0,2.35885613279e-07,1.3,6.95823364461e-06,12.87,100.0,5.02,-1.23647199709e-07,6.95823364461e-06,9.59702631366e-08,8.64549973556e-08,-6.11481389159e-06,7.87028886262e-07,7.81155667204e-07,3.11285125646e-07,6.95823364461e-06,0.2,5.81275027547,1996-10-26T20:04:18.040000Z,m/s
13,,75.0,3262.87991599,1.70194464849,0.0394143432148,10.8,1.3,27500000.0,407.0,4.19225795926e-08,1996-10-26T20:04:18.040000Z,MV.MBWH..SNZ,78.0,16.7419444444,-62.1988888889,,,12.6,5.86514696867e-05,0,2.70354602553e-06,8.8,0.000502793928372,13.17,100.0,4.06,-3.6427754612e-06,0.000502793928372,7.01158331153e-09,6.4083523211e-08,-0.000358970842485,2.73608752186e-05,2.73608743202e-05,3.59579556396e-06,0.000502793928372,1.6,8.57257168589,1996-10-26T20:04:18.040000Z,m/s2
14,89571.6669337,75.0,3983.21255435,0.25798705148,-1.04241969389,4.2,0.9,808880064.012,102.0,1.79702376141e-10,1996-10-26T20:04:18.040000Z,MV.MBBE..BHZ,6.72,16.7369444444,-62.1525,0.926106405976,-0.398552895644,6.1,4.69843845188e-06,0,5.29767321079e-07,2.2,1.03689035473e-05,19.25,100.0,5.44,-6.51823320382e-07,9.82796422894e-06,-3.66119175593e-09,-1.5373281779e-08,-1.03689035473e-05,1.7913600985e-06,1.79135635712e-06,6.36426969092e-07,1.03689035473e-05,-0.05,2.20688291513,1996-10-26T20:04:18.040000Z,m/s
15,304129.673992,75.0,3983.21255435,-0.4503138805,-1.75179361015,3.6,0.6,808880064.012,102.0,6.10157507861e-10,1996-10-26T20:04:18.040000Z,MV.MBBE..BHN,6.75,16.7369444444,-62.1525,1.21537212787,-0.0446274690607,4.7,6.24517187801e-06,0,1.13063535386e-06,1.6,2.01835965524e-05,23.05,100.0,5.5,-1.18949751022e-06,1.83478169393e-05,-4.21895097951e-09,8.86925058886e-09,-2.01835965524e-05,3.30085894628e-06,3.30085625008e-06,1.13479410409e-06,2.01835965524e-05,0.13,3.231872068,1996-10-26T20:04:18.040000Z,m/s
16,240872.555898,75.0,3983.21255435,-0.454835818505,-1.72624062431,3.0,0.5,808880064.012,102.0,4.8324846599e-10,1996-10-26T20:04:18.040000Z,MV.MBBE..BHE,6.98,16.7369444444,-62.1525,1.15207495877,-0.112141786029,4.6,7.87591793932e-06,0,1.02789728658e-06,1.6,1.74462217165e-05,18.01,100.0,5.49,-1.05736249658e-06,1.74462217165e-05,3.43302451164e-09,3.42073238534e-08,-1.72762029935e-05,2.93759032077e-06,2.93758831476e-06,1.06025598033e-06,1.74462217165e-05,-0.37,2.21513502946,1996-10-26T20:04:18.040000Z,m/s
17,11974.9788918,75.0,5653.12462989,-0.652749882731,-1.75602858714,1.9,0.0,808880064.012,253.0,1.19274543664e-11,1996-10-26T20:04:18.040000Z,MV.MBGB..BHZ,1.18,16.7283333333,-62.235,0.501452074867,-0.981150162293,5.0,8.27788419343e-07,0,2.27846741878e-07,0.7,2.22735980803e-06,18.16,100.0,5.28,-2.57609604234e-07,1.87376925594e-06,1.15328730956e-08,-8.43063848509e-09,-2.22735980803e-06,4.61508674396e-07,4.613645515e-07,3.00745930951e-07,2.22735980803e-06,-0.03,2.69073564692,1996-10-26T20:04:18.040000Z,m/s
18,64048.3472507,75.0,5653.12462989,-1.5330425856,-2.70475979321,2.6,0.0,808880064.012,253.0,6.37941616411e-11,1996-10-26T20:04:18.040000Z,MV.MBGB..BHN,2.65,16.7283333333,-62.235,0.913261659529,-0.495661381747,4.0,2.10542616999e-06,0,4.73819497404e-07,1.3,5.74910133062e-06,20.43,100.0,5.44,-6.06629818072e-07,5.74910133062e-06,-4.94559646546e-09,-2.35917501194e-08,-4.40820017376e-06,1.0673244389e-06,1.06731298078e-06,5.73724218332e-07,5.74910133062e-06,0.45,2.73061169875,1996-10-26T20:04:18.040000Z,m/s
19,28143.9434049,75.0,5653.12462989,-1.18412111364,-2.4616532737,2.5,0.0,808880064.012,253.0,2.80322498841e-11,1996-10-26T20:04:18.040000Z,MV.MBGB..BHE,1.75,16.7283333333,-62.235,0.654974587399,-0.733743367477,4.2,1.64674471297e-06,0,3.19527942783e-07,1.0,3.17185182822e-06,22.21,100.0,5.37,-4.07443367235e-07,3.17185182822e-06,-2.1230757672e-09,-6.03009400955e-09,-3.05517727848e-06,7.07513880278e-07,7.07510694856e-07,4.0778881604e-07,3.17185182822e-06,-0.06,1.9261345145,1996-10-26T20:04:18.040000Z,m/s
0,42976.0646055,75.0,1594.57768227,0.413176345831,-1.20732614309,4.9,2.4,808880064.012,478.0,5.3800388075e-10,1996-10-26T20:22:27.040000Z,MV.MBGA..BHZ,27.66,16.7030555556,-62.1880555556,0.78368613716,-0.611182237427,7.1,8.35418197562e-06,0,6.12701766465e-07,3.7,3.23186377642e-05,31.0,100.0,5.39,-2.64376044774e-07,3.23186377642e-05,2.1536020271e-09,-7.8280666668e-10,-2.77024105729e-05,3.0456409799e-06,3.04564021849e-06,2.75814308523e-07,3.23186377642e-05,-0.12,3.8685580298,1996-10-26T20:22:27.040000Z,m/s
